user,number of commits,number of adoption commits,unique libraries adopted,unique committing repos,unique adoption repos
69517,1,0,0,1,0
69518,1,0,0,1,0
69519,6,0,0,3,0
69520,8,0,0,2,0
69521,3,0,0,2,0
69522,143,0,0,4,0
69523,6,0,0,3,0
69524,2,0,0,1,0
69525,1,0,0,1,0
69526,3,0,0,2,0
69527,6,0,0,2,0
69528,1,0,0,1,0
69529,4,0,0,3,0
69530,1,0,0,1,0
69531,5,0,0,3,0
69532,7,0,0,3,0
69533,4,0,0,3,0
69534,2,0,0,2,0
69535,4,0,0,3,0
69536,94,0,0,3,0
69537,2,0,0,2,0
69538,31,0,0,4,0
69539,4,0,0,3,0
69540,2,0,0,2,0
69541,2,0,0,2,0
69542,2,0,0,1,0
69543,4,0,0,3,0
69544,8,0,0,3,0
69545,20,0,0,5,0
69546,12,0,0,5,0
69547,10,0,0,3,0
69548,2,0,0,2,0
69549,12,0,0,5,0
69550,4,0,0,3,0
69551,4,0,0,3,0
69552,6,0,0,3,0
69553,3,1,1,3,1
69554,128,1,5,17,1
69555,3,0,0,3,0
69556,6,0,0,3,0
69557,30,2,3,3,1
69558,3,0,0,3,0
69559,3,0,0,3,0
69560,3,0,0,3,0
69561,3,0,0,3,0
69562,13,0,0,3,0
69563,3,0,0,3,0
69564,3,0,0,3,0
69565,3,0,0,3,0
69566,3,0,0,3,0
69567,13,0,0,5,0
69568,50,0,0,4,0
69569,3,0,0,3,0
69570,7,0,0,7,0
69571,4,0,0,3,0
69572,5,0,0,5,0
69573,21,0,0,3,0
69574,233,0,0,8,0
69575,9,0,0,3,0
69576,8,0,0,4,0
69577,18,0,0,3,0
69578,6,0,0,3,0
69579,6,0,0,3,0
69580,27,0,0,3,0
69581,134,0,0,7,0
69582,3,1,2,3,1
69583,6,0,0,3,0
69584,6,0,0,3,0
69585,102,0,0,3,0
69586,45,0,0,3,0
69587,3,0,0,3,0
69588,30,0,0,3,0
69589,18,0,0,3,0
69590,159,0,0,3,0
69591,6,0,0,3,0
69592,9,0,0,3,0
69593,6,0,0,3,0
69594,15,0,0,3,0
69595,12,0,0,3,0
69596,21,0,0,3,0
69597,3,0,0,3,0
69598,18,0,0,3,0
69599,24,0,0,3,0
69600,3,0,0,3,0
69601,69,0,0,3,0
69602,110,2,3,12,2
69603,48,0,0,3,0
69604,120,0,0,3,0
69605,321,0,0,3,0
69606,57,0,0,3,0
69607,9,0,0,3,0
69608,16,0,0,6,0
69609,1,0,0,1,0
69610,491,0,0,1,0
69611,80,1,6,1,1
69612,2,0,0,1,0
69613,155,0,0,3,0
69614,6,0,0,2,0
69615,1,0,0,1,0
69616,2,1,1,1,1
69617,3,0,0,1,0
69618,2,0,0,2,0
69619,1,0,0,1,0
69620,10,0,0,1,0
69621,73,0,0,3,0
69622,1,0,0,1,0
69623,4,1,1,2,1
69624,29,0,0,4,0
69625,1735,0,0,2,0
69626,2,0,0,1,0
69627,1,0,0,1,0
69628,1,0,0,1,0
69629,7,0,0,1,0
69630,3,0,0,1,0
69631,460,1,8,5,1
69632,3,0,0,1,0
69633,1,0,0,1,0
69634,1,0,0,1,0
69635,3,0,0,1,0
69636,1,0,0,1,0
69637,7,0,0,1,0
69638,5,0,0,1,0
69639,1,0,0,1,0
69640,1,0,0,1,0
69641,3,0,0,1,0
69642,3,0,0,1,0
69643,1,0,0,1,0
69644,2,0,0,1,0
69645,42,0,0,6,0
69646,1,0,0,1,0
69647,4,0,0,1,0
69648,1,0,0,1,0
69649,144,0,0,2,0
69650,7,0,0,1,0
69651,1,0,0,1,0
69652,10,1,14,3,1
69653,3,0,0,1,0
69654,175,0,0,7,0
69655,477,1,1,5,1
69656,38,0,0,1,0
69657,127,0,0,5,0
69658,494,0,0,26,0
69659,2,0,0,1,0
69660,100,4,11,6,4
69661,70,0,0,3,0
69662,3,0,0,1,0
69663,89,0,0,4,0
69664,2,0,0,1,0
69665,30,1,1,1,1
69666,7,0,0,3,0
69667,2,0,0,1,0
69668,15,0,0,4,0
69669,1078,0,0,90,0
69670,74,1,6,8,1
69671,1,1,6,1,1
69672,110,1,1,12,1
69673,3,0,0,1,0
69674,6,0,0,2,0
69675,4,0,0,4,0
69676,37,0,0,3,0
69677,634,1,5,1,1
69678,1,0,0,1,0
69679,13,0,0,5,0
69680,1,0,0,1,0
69681,2,0,0,2,0
69682,2,1,2,1,1
69683,208,0,0,5,0
69684,28,0,0,3,0
69685,1,0,0,1,0
69686,20,0,0,2,0
69687,255,0,0,3,0
69688,572,0,0,7,0
69689,152,0,0,2,0
69690,15,1,4,3,1
69691,325,0,0,11,0
69692,3,0,0,2,0
69693,14,0,0,1,0
69694,53,0,0,1,0
69695,1,0,0,1,0
69696,8,0,0,2,0
69697,62,0,0,3,0
69698,1,0,0,1,0
69699,3,0,0,3,0
69700,14,1,2,3,1
69701,10,0,0,9,0
69702,1,0,0,1,0
69703,434,2,22,19,2
69704,18,0,0,3,0
69705,26,0,0,2,0
69706,1,0,0,1,0
69707,73,0,0,6,0
69708,379,0,0,8,0
69709,1,0,0,1,0
69710,216,0,0,16,0
69711,51,0,0,18,0
69712,3,0,0,3,0
69713,27,2,22,3,1
69714,19,1,3,3,1
69715,9,0,0,2,0
69716,1,0,0,1,0
69717,83,1,1,6,1
69718,85,0,0,1,0
69719,1,0,0,1,0
69720,27,0,0,3,0
69721,4,0,0,2,0
69722,1,0,0,1,0
69723,2200,0,0,20,0
69724,8,0,0,1,0
69725,6,0,0,3,0
69726,1,0,0,1,0
69727,12,0,0,4,0
69728,46,0,0,7,0
69729,3,0,0,3,0
69730,3,0,0,2,0
69731,32,0,0,4,0
69732,12,0,0,2,0
69733,2,0,0,1,0
69734,18,0,0,3,0
69735,1,0,0,1,0
69736,1,1,8,1,1
69737,41,0,0,2,0
69738,333,0,0,10,0
69739,7,0,0,2,0
69740,6,0,0,1,0
69741,583,12,19,2,1
69742,126,1,6,15,1
69743,1,0,0,1,0
69744,5,0,0,1,0
69745,83,1,1,7,1
69746,1,0,0,1,0
69747,1,0,0,1,0
69748,115,1,4,3,1
69749,5,0,0,2,0
69750,123,2,7,3,2
69751,1153,5,21,7,1
69752,1,0,0,1,0
69753,9,0,0,2,0
69754,1,0,0,1,0
69755,23,2,85,9,2
69756,13,0,0,5,0
69757,2,0,0,2,0
69758,3,0,0,2,0
69759,2,0,0,1,0
69760,1,0,0,1,0
69761,540,1,2,8,1
69762,1,0,0,1,0
69763,3,0,0,2,0
69764,1,0,0,1,0
69765,1,0,0,1,0
69766,2,0,0,2,0
69767,2,1,1,1,1
69768,24,0,0,5,0
69769,886,0,0,28,0
69770,7,0,0,2,0
69771,1,0,0,1,0
69772,1,0,0,1,0
69773,3,1,1,1,1
69774,20,1,3,2,1
69775,196,0,0,7,0
69776,3,1,1,1,1
69777,6,0,0,2,0
69778,34,2,3,8,2
69779,185,0,0,6,0
69780,2,0,0,1,0
69781,57,0,0,6,0
69782,198,1,1,9,1
69783,87,0,0,4,0
69784,8,0,0,1,0
69785,1,0,0,1,0
69786,106,0,0,6,0
69787,4,0,0,1,0
69788,1,0,0,1,0
69789,45,0,0,4,0
69790,67,0,0,7,0
69791,1,0,0,1,0
69792,5,0,0,4,0
69793,3,1,18,3,1
69794,11,0,0,3,0
69795,10,1,1,4,1
69796,8,0,0,7,0
69797,2,0,0,1,0
69798,9,0,0,2,0
69799,626,2,4,9,1
69800,30,0,0,5,0
69801,2,0,0,1,0
69802,1,0,0,1,0
69803,36,1,1,8,1
69804,40,0,0,6,0
69805,60,0,0,5,0
69806,8,0,0,2,0
69807,5,0,0,2,0
69808,5,0,0,2,0
69809,200,0,0,10,0
69810,16,0,0,1,0
69811,252,0,0,14,0
69812,92,0,0,13,0
69813,7,0,0,1,0
69814,7185,2,4,42,2
69815,4661,0,0,42,0
69816,175,0,0,30,0
69817,458,0,0,43,0
69818,5570,1,1,48,1
69819,2951,0,0,39,0
69820,446,0,0,38,0
69821,38,0,0,30,0
69822,61,0,0,30,0
69823,206,0,0,36,0
69824,1487,1,1,33,1
69825,2013,0,0,41,0
69826,59,0,0,30,0
69827,238,1,1,34,1
69828,1142,1,1,32,1
69829,797,0,0,32,0
69830,174,1,1,35,1
69831,96,0,0,38,0
69832,154,0,0,41,0
69833,157,0,0,40,0
69834,130,0,0,38,0
69835,346,0,0,39,0
69836,80,0,0,39,0
69837,1561,2,3,39,1
69838,43,0,0,38,0
69839,484,0,0,42,0
69840,1448,1,1,42,1
69841,47,0,0,38,0
69842,415,1,1,38,1
69843,1195,1,1,38,1
69844,445,0,0,38,0
69845,1440,0,0,38,0
69846,46,0,0,38,0
69847,284,2,3,38,1
69848,464,0,0,39,0
69849,163,0,0,38,0
69850,1356,0,0,39,0
69851,39,0,0,38,0
69852,506,1,1,38,1
69853,82,0,0,38,0
69854,87,0,0,38,0
69855,70,0,0,36,0
69856,338,0,0,39,0
69857,78,0,0,38,0
69858,87,0,0,38,0
69859,61,0,0,38,0
69860,260,1,1,38,1
69861,10,0,0,9,0
69862,87,0,0,38,0
69863,200,0,0,41,0
69864,100,0,0,45,0
69865,41,0,0,38,0
69866,255,4,14,40,2
69867,34,0,0,15,0
69868,11,0,0,10,0
69869,9,1,1,4,1
69870,6,0,0,4,0
69871,128,0,0,6,0
69872,5,0,0,4,0
69873,1351,1,1,15,1
69874,15,1,5,4,1
69875,13,0,0,9,0
69876,72,0,0,9,0
69877,27,0,0,5,0
69878,75,0,0,6,0
69879,1,0,0,1,0
69880,19,0,0,2,0
69881,7,1,2,2,1
69882,1,1,1,1,1
69883,1051,1,1,18,1
69884,2,0,0,1,0
69885,2,0,0,2,0
69886,2,0,0,1,0
69887,30,0,0,3,0
69888,260,1,20,1,1
69889,26,0,0,3,0
69890,686,0,0,5,0
69891,15,0,0,1,0
69892,1,0,0,1,0
69893,59,0,0,3,0
69894,3,0,0,2,0
69895,7,0,0,1,0
69896,20,0,0,2,0
69898,42,0,0,3,0
69899,90,0,0,6,0
69900,20,1,1,4,1
69901,1,0,0,1,0
69902,1,0,0,1,0
69903,10,0,0,2,0
69904,1,0,0,1,0
69905,3275,0,0,3,0
69906,2390,6,20,6,2
69907,72,0,0,6,0
69908,296,0,0,18,0
69909,37,1,10,3,1
69910,866,0,0,28,0
69911,1,0,0,1,0
69912,47,1,1,2,1
69913,29,0,0,3,0
69914,138,0,0,13,0
69915,1,0,0,1,0
69916,84,0,0,5,0
69917,361,0,0,13,0
69918,13,0,0,2,0
69919,5,0,0,1,0
69920,109,1,1,12,1
69921,2,0,0,1,0
69922,6,1,4,1,1
69923,1,0,0,1,0
69924,9,0,0,2,0
69925,54,0,0,3,0
69926,2,0,0,1,0
69927,10,1,1,3,1
69928,6,1,3,2,1
69929,2,0,0,1,0
69930,49,1,1,5,1
69931,17,0,0,4,0
69932,2,0,0,2,0
69933,20,0,0,2,0
69934,2,0,0,2,0
69935,773,1,4,13,1
69936,74,0,0,3,0
69937,39,0,0,2,0
69938,1,0,0,1,0
69939,1,0,0,1,0
69940,132,0,0,6,0
69941,1,0,0,1,0
69942,1,0,0,1,0
69943,2,0,0,2,0
69944,3,0,0,1,0
69945,7,2,9,2,1
69946,1,1,12,1,1
69947,11,0,0,3,0
69948,81,1,4,2,1
69949,8,0,0,2,0
69950,1,0,0,1,0
69951,3,0,0,2,0
69952,629,1,1,2,1
69953,733,0,0,14,0
69954,2,0,0,2,0
69955,14,0,0,2,0
69956,27,1,2,1,1
69957,1,0,0,1,0
69958,47,0,0,2,0
69959,46,0,0,3,0
69960,33,0,0,5,0
69961,52,0,0,6,0
69962,3,0,0,1,0
69963,58,1,4,10,1
69964,2,0,0,1,0
69965,2,1,1,2,1
69966,2,1,1,2,1
69967,1,0,0,1,0
69968,3,1,1,3,1
69969,8,0,0,2,0
69970,3,0,0,1,0
69971,23,0,0,3,0
69972,21,2,2,5,1
69973,533,0,0,12,0
69974,4,0,0,4,0
69975,1,0,0,1,0
69976,542,0,0,13,0
69977,41,1,1,5,1
69978,8,0,0,5,0
69979,8,0,0,4,0
69980,24,0,0,6,0
69981,5,1,21,5,1
69982,4,0,0,4,0
69983,2,0,0,2,0
69984,4,1,1,4,1
69985,66,1,1,5,1
69986,8,0,0,4,0
69987,28,0,0,4,0
69988,8,0,0,4,0
69989,4,0,0,4,0
69990,4,0,0,4,0
69991,205,0,0,21,0
69992,124,0,0,13,0
69993,187,0,0,5,0
69994,25,0,0,9,0
69995,14,0,0,5,0
69996,17,0,0,5,0
69997,1439,0,0,7,0
69998,4,0,0,4,0
69999,29,0,0,7,0
70000,24,0,0,5,0
70001,200,0,0,9,0
70002,4,0,0,4,0
70003,22,0,0,8,0
70004,1439,0,0,2,0
70005,2,0,0,1,0
70006,1,0,0,1,0
70007,5,0,0,1,0
70008,4,0,0,1,0
70009,7,0,0,1,0
70010,1,0,0,1,0
70011,1,0,0,1,0
70012,1,0,0,1,0
70013,29,0,0,4,0
70014,1,0,0,1,0
70015,2,0,0,2,0
70016,1,0,0,1,0
70017,1,0,0,1,0
70018,2,0,0,1,0
70019,1,0,0,1,0
70020,1,0,0,1,0
70021,10,1,1,4,1
70022,52,0,0,2,0
70023,2,0,0,1,0
70024,1,0,0,1,0
70025,2,0,0,1,0
70026,1,0,0,1,0
70027,467,0,0,1,0
70028,1,0,0,1,0
70029,1,0,0,1,0
70030,63,0,0,2,0
70031,6,2,11,5,2
70032,1,0,0,1,0
70033,16,0,0,6,0
70034,1,0,0,1,0
70035,1,0,0,1,0
70036,5,0,0,3,0
70037,6,0,0,1,0
70038,4,1,2,1,1
70039,20,0,0,2,0
70040,1,0,0,1,0
70041,1,0,0,1,0
70042,2,0,0,1,0
70043,2,0,0,1,0
70044,49,0,0,2,0
70045,3,0,0,1,0
70046,5,0,0,4,0
70047,1,0,0,1,0
70048,1,0,0,1,0
70049,6,1,1,3,1
70050,1,0,0,1,0
70051,3,0,0,1,0
70052,113,0,0,3,0
70053,35,0,0,2,0
70054,2,0,0,1,0
70055,171,0,0,6,0
70056,2,0,0,1,0
70057,3,0,0,2,0
70058,1096,0,0,17,0
70059,30,0,0,2,0
70060,9,0,0,1,0
70061,7,0,0,1,0
70062,31,0,0,4,0
70063,7,0,0,3,0
70064,14,0,0,1,0
70065,33,0,0,3,0
70066,9,0,0,1,0
70067,293,1,10,3,1
70068,94,0,0,2,0
70069,4,0,0,2,0
70070,66,0,0,7,0
70071,674,1,1,16,1
70072,3,1,1,2,1
70073,3,0,0,2,0
70074,3,0,0,1,0
70075,3,0,0,1,0
70076,762,2,2,5,1
70077,46,2,2,1,1
70078,1,0,0,1,0
70079,6,0,0,2,0
70080,2,0,0,2,0
70081,5,0,0,1,0
70082,9,0,0,2,0
70083,4,0,0,2,0
70084,391,0,0,18,0
70085,1,0,0,1,0
70086,33,0,0,2,0
70087,9,0,0,3,0
70088,1,0,0,1,0
70089,4,0,0,2,0
70090,6,0,0,2,0
70091,152,0,0,6,0
70092,63,0,0,9,0
70093,5,1,1,1,1
70094,171,0,0,2,0
70095,1312,0,0,11,0
70096,1,0,0,1,0
70097,33,0,0,3,0
70098,176,0,0,6,0
70099,154,0,0,12,0
70100,142,0,0,12,0
70101,46,0,0,5,0
70102,166,1,8,6,1
70103,163,0,0,11,0
70104,9,0,0,2,0
70105,21,0,0,6,0
70106,202,0,0,9,0
70107,55,0,0,7,0
70108,3,0,0,3,0
70109,2,0,0,1,0
70110,1,0,0,1,0
70111,16,0,0,1,0
70112,85,0,0,2,0
70113,122,1,5,9,1
70114,6,0,0,1,0
70115,60,0,0,4,0
70116,888,0,0,11,0
70117,108,0,0,5,0
70118,28,0,0,3,0
70119,1,0,0,1,0
70120,7,0,0,2,0
70121,878,0,0,7,0
70122,13,0,0,3,0
70123,491,0,0,15,0
70124,5,0,0,1,0
70125,65,0,0,3,0
70126,103,0,0,10,0
70127,33,0,0,2,0
70128,89,0,0,5,0
70129,113,0,0,3,0
70130,100,0,0,6,0
70131,56,0,0,11,0
70132,1,0,0,1,0
70133,152,0,0,6,0
70134,1,0,0,1,0
70135,64,0,0,6,0
70136,315,0,0,27,0
70137,266,0,0,16,0
70138,697,0,0,10,0
70139,237,0,0,5,0
70140,155,0,0,6,0
70141,397,0,0,2,0
70142,63,0,0,7,0
70143,84,3,6,5,2
70144,1,0,0,1,0
70145,78,0,0,6,0
70146,1,0,0,1,0
70147,1,0,0,1,0
70148,89,0,0,4,0
70149,821,0,0,9,0
70150,2,0,0,1,0
70151,1,0,0,1,0
70152,1,0,0,1,0
70153,80,0,0,5,0
70154,3,0,0,3,0
70155,321,1,2,33,1
70156,1,0,0,1,0
70157,1,0,0,1,0
70158,1,0,0,1,0
70159,204,0,0,20,0
70160,13,0,0,2,0
70161,70,0,0,2,0
70162,93,1,2,7,1
70163,48,0,0,3,0
70164,8,0,0,2,0
70165,15,1,2,5,1
70166,13,0,0,3,0
70167,87,0,0,11,0
70168,2,0,0,2,0
70169,22,0,0,5,0
70170,1,0,0,1,0
70171,4,0,0,2,0
70172,1,0,0,1,0
70173,1,0,0,1,0
70174,57,0,0,3,0
70175,2,0,0,1,0
70176,40,2,6,3,2
70177,5,0,0,2,0
70178,1,0,0,1,0
70179,54,2,6,3,1
70180,18,0,0,1,0
70181,30,1,2,1,1
70182,23,1,3,4,1
70183,136,1,2,9,1
70184,3,0,0,1,0
70185,69,0,0,7,0
70186,42,3,6,9,2
70187,20,0,0,6,0
70188,74,3,188,15,3
70189,105,1,2,3,1
70190,161,1,1,8,1
70191,87,0,0,4,0
70192,59,0,0,2,0
70193,7,1,1,1,1
70194,104,1,1,5,1
70195,81,0,0,11,0
70196,1,0,0,1,0
70197,2,0,0,1,0
70198,107,2,9,9,2
70199,1,0,0,1,0
70200,198,1,1,19,1
70201,6,1,2,2,1
70202,57,0,0,3,0
70203,11,0,0,2,0
70204,118,0,0,7,0
70205,8,1,5,3,1
70206,25,0,0,5,0
70207,91,0,0,2,0
70208,55,0,0,4,0
70209,1,0,0,1,0
70210,2,0,0,1,0
70211,1,0,0,1,0
70212,1,0,0,1,0
70213,1,0,0,1,0
70214,66,0,0,5,0
70215,52,0,0,12,0
70216,37,0,0,9,0
70217,1,0,0,1,0
70218,2642,0,0,17,0
70219,12,0,0,5,0
70220,70,1,2,7,1
70221,13,0,0,2,0
70222,448,0,0,18,0
70223,5,0,0,2,0
70224,76,1,4,5,1
70225,3,0,0,1,0
70226,32,0,0,7,0
70227,14,0,0,2,0
70228,100,0,0,8,0
70229,5,1,4,1,1
70230,1637,1,2,15,1
70231,6,0,0,2,0
70232,105,0,0,9,0
70233,4,1,1,1,1
70234,7,0,0,1,0
70235,20,0,0,5,0
70236,180,0,0,5,0
70237,63,0,0,11,0
70238,24,0,0,24,0
70239,1,0,0,1,0
70240,3,0,0,2,0
70241,1,0,0,1,0
70242,4,0,0,2,0
70243,3,0,0,1,0
70244,2,0,0,1,0
70245,1,0,0,1,0
70246,1,0,0,1,0
70247,52,0,0,5,0
70248,1,0,0,1,0
70249,1,0,0,1,0
70250,1,0,0,1,0
70251,10,0,0,2,0
70252,3,0,0,2,0
70253,1,0,0,1,0
70254,1,0,0,1,0
70255,112,0,0,11,0
70256,7,0,0,2,0
70257,4,0,0,2,0
70258,36,0,0,2,0
70259,1,0,0,1,0
70260,2,0,0,1,0
70261,4,0,0,1,0
70262,1,0,0,1,0
70263,1,0,0,1,0
70264,177,0,0,7,0
70265,14,0,0,2,0
70266,1,0,0,1,0
70267,1,0,0,1,0
70268,2,0,0,1,0
70269,261,0,0,16,0
70270,1,0,0,1,0
70271,39,0,0,6,0
70272,219,0,0,2,0
70273,45,0,0,1,0
70274,739,1,1,8,1
70275,15,0,0,2,0
70276,5,1,1,1,1
70277,23,1,1,4,1
70278,15,0,0,2,0
70279,53,0,0,11,0
70280,11,1,1,4,1
70281,14,0,0,1,0
70282,4,0,0,1,0
70283,1,0,0,1,0
70284,5,0,0,1,0
70285,20,1,1,5,1
70286,1,0,0,1,0
70287,1,0,0,1,0
70288,1,0,0,1,0
70289,2,0,0,1,0
70290,2,0,0,2,0
70291,70,1,1,12,1
70292,186,0,0,7,0
70293,5,1,4,3,1
70294,63,0,0,3,0
70295,1,0,0,1,0
70296,262,0,0,4,0
70297,1,0,0,1,0
70298,1,0,0,1,0
70299,2,0,0,1,0
70300,6,0,0,2,0
70301,1,0,0,1,0
70302,41,2,3,3,1
70303,1,0,0,1,0
70304,4,0,0,1,0
70305,12,0,0,2,0
70306,177,0,0,3,0
70307,7,0,0,1,0
70308,29,0,0,1,0
70309,4,0,0,1,0
70310,163,1,9,1,1
70311,3,0,0,2,0
70312,5,0,0,1,0
70313,31,0,0,1,0
70314,39,0,0,1,0
70315,315,1,2,1,1
70316,187,5,17,1,1
70317,12,1,12,1,1
70318,45,1,4,1,1
70319,60,1,1,1,1
70320,1,0,0,1,0
70321,3,0,0,1,0
70322,3,0,0,1,0
70323,611,0,0,6,0
70324,29,0,0,7,0
70325,205,0,0,4,0
70326,1,1,4,1,1
70327,3,1,1,1,1
70328,4,1,6,1,1
70329,17,1,2,2,1
70330,2,0,0,1,0
70331,1,0,0,1,0
70332,169,0,0,11,0
70333,2,0,0,1,0
70334,5,0,0,1,0
70335,282,1,1,2,1
70336,1,0,0,1,0
70337,27,1,9,7,1
70338,1,0,0,1,0
70339,69,0,0,7,0
70340,2,0,0,1,0
70341,106,1,1,4,1
70342,15,0,0,2,0
70343,16,0,0,2,0
70344,1,0,0,1,0
70345,24,0,0,3,0
70346,1,0,0,1,0
70347,155,0,0,7,0
70348,250,1,1,11,1
70349,1,0,0,1,0
70350,2,0,0,2,0
70351,8,0,0,4,0
70352,85,0,0,4,0
70353,3,0,0,2,0
70354,1,1,1,1,1
70355,7,0,0,3,0
70356,825,2,5,18,2
70357,1,0,0,1,0
70358,931,0,0,8,0
70359,39,1,4,5,1
70360,3,0,0,2,0
70361,139,0,0,16,0
70362,305,1,2,15,1
70363,3,0,0,3,0
70364,43,1,2,6,1
70365,350,0,0,7,0
70366,1,0,0,1,0
70367,254,1,1,1,1
70368,2,0,0,2,0
70369,123,0,0,2,0
70370,24,2,3,2,1
70371,106,1,4,3,1
70372,304,0,0,4,0
70373,2,0,0,2,0
70374,85,0,0,13,0
70375,1,1,1,1,1
70376,1,0,0,1,0
70377,72,0,0,7,0
70378,4,1,1,1,1
70379,1,0,0,1,0
70380,23,1,1,1,1
70381,11,0,0,2,0
70382,4,1,1,1,1
70383,476,1,1,1,1
70384,21,2,3,3,1
70385,1,0,0,1,0
70386,120,0,0,5,0
70387,1,0,0,1,0
70388,3,0,0,1,0
70389,1,0,0,1,0
70390,1,0,0,1,0
70391,3,1,1,1,1
70392,39,2,4,1,1
70393,2,0,0,1,0
70394,3,0,0,1,0
70395,1,0,0,1,0
70396,14,0,0,1,0
70397,6,1,1,1,1
70398,2,0,0,1,0
70399,187,0,0,1,0
70400,4,0,0,1,0
70401,2,0,0,1,0
70402,1,0,0,1,0
70403,7,0,0,1,0
70404,108,0,0,1,0
70405,494,3,4,22,3
70406,201,1,2,6,1
70407,1,0,0,1,0
70408,8,0,0,2,0
70409,4,1,1,1,1
70410,125,0,0,10,0
70411,10,1,1,3,1
70412,106,0,0,12,0
70413,207,1,1,11,1
70414,3,0,0,1,0
70415,8,0,0,1,0
70416,390,0,0,6,0
70417,68,0,0,6,0
70418,1,0,0,1,0
70419,1,0,0,1,0
70420,2,1,3,2,1
70421,28,0,0,2,0
70422,2,0,0,1,0
70423,138,2,2,5,2
70424,6,0,0,1,0
70425,89,0,0,3,0
70426,17,0,0,2,0
70427,75,3,13,8,2
70428,1,0,0,1,0
70429,29,1,1,2,1
70430,11,0,0,2,0
70431,4,1,2,2,1
70432,6,0,0,1,0
70433,2,0,0,2,0
70434,174,0,0,8,0
70435,9,0,0,2,0
70436,88,0,0,3,0
70437,16,1,1,3,1
70438,4,1,7,1,1
70439,14,0,0,3,0
70440,3,0,0,2,0
70441,2,0,0,1,0
70442,1,0,0,1,0
70443,108,0,0,2,0
70444,3,0,0,1,0
70445,2,0,0,1,0
70446,6,1,5,1,1
70447,2,0,0,1,0
70448,31,0,0,5,0
70449,281,0,0,5,0
70450,439,0,0,29,0
70451,68,0,0,9,0
70452,91,0,0,7,0
70453,11,0,0,1,0
70454,1,0,0,1,0
70455,9,0,0,1,0
70456,1998,2,2,8,2
70457,1602,0,0,6,0
70458,298,7,11,6,2
70459,5,0,0,2,0
70460,5,0,0,1,0
70461,35,1,10,2,1
70462,4,0,0,1,0
70463,2,0,0,2,0
70464,1,0,0,1,0
70465,137,0,0,11,0
70466,4,0,0,3,0
70467,1,0,0,1,0
70468,3,1,2,2,1
70469,1,0,0,1,0
70470,175,1,3,6,1
70471,13,0,0,2,0
70472,45,1,8,5,1
70474,331,0,0,3,0
70475,15,0,0,1,0
70476,4,0,0,2,0
70477,3,0,0,1,0
70478,2,0,0,2,0
70479,1,0,0,1,0
70480,9,1,776,5,1
70481,1,0,0,1,0
70482,58,0,0,5,0
70483,3,0,0,1,0
70484,3,0,0,1,0
70485,7,1,1,2,1
70486,1,0,0,1,0
70487,1,0,0,1,0
70488,27,0,0,8,0
70489,6,0,0,2,0
70490,240,0,0,9,0
70491,10,0,0,2,0
70492,61,0,0,5,0
70493,127,0,0,6,0
70494,14,1,2,1,1
70495,1,0,0,1,0
70496,2,0,0,1,0
70497,5,0,0,2,0
70498,1,0,0,1,0
70499,1,0,0,1,0
70500,37,1,5,3,1
70501,8,0,0,2,0
70502,1,0,0,1,0
70503,1,0,0,1,0
70504,261,1,1,5,1
70505,1,0,0,1,0
70506,1,0,0,1,0
70507,1070,14,16,8,2
70508,12,0,0,3,0
70509,55,0,0,5,0
70510,264,0,0,7,0
70511,1,0,0,1,0
70512,1013,2,2,8,1
70513,27,1,1,3,1
70514,2,1,1,2,1
70515,175,0,0,1,0
70516,37,0,0,3,0
70517,7,0,0,4,0
70518,303,0,0,11,0
70519,10,0,0,3,0
70520,39,2,3,4,2
70521,16028,0,0,13,0
70522,15,0,0,1,0
70523,19,0,0,1,0
70524,4235,17,28,8,1
70525,22,0,0,1,0
70526,1,0,0,1,0
70527,57,0,0,7,0
70528,26,0,0,4,0
70529,1,0,0,1,0
70530,1,0,0,1,0
70531,1,0,0,1,0
70532,15,0,0,1,0
70533,28,0,0,2,0
70534,22,0,0,2,0
70535,8,0,0,2,0
70536,1,0,0,1,0
70537,1,0,0,1,0
70538,11,0,0,1,0
70539,186,1,1,11,1
70540,790,0,0,13,0
70541,9,1,1,2,1
70542,7,0,0,1,0
70543,43,0,0,4,0
70544,1,0,0,1,0
70545,57,0,0,4,0
70546,15,0,0,3,0
70547,4,1,2,2,1
70548,2,0,0,1,0
70549,3,0,0,1,0
70550,15,0,0,1,0
70551,1,0,0,1,0
70552,1,0,0,1,0
70553,2,0,0,1,0
70554,8,0,0,1,0
70555,2,0,0,2,0
70556,94,1,1,7,1
70557,5,0,0,1,0
70558,149,0,0,10,0
70559,37,0,0,4,0
70560,48,0,0,2,0
70561,9,0,0,1,0
70562,10,0,0,2,0
70563,1,0,0,1,0
70564,1,0,0,1,0
70565,31,1,2,2,1
70566,156,1,6,10,1
70567,15,0,0,2,0
70568,7,0,0,2,0
70569,4,0,0,2,0
70570,5,1,2,1,1
70571,1,0,0,1,0
70572,20,0,0,1,0
70573,1,0,0,1,0
70574,7,0,0,1,0
70575,12,0,0,4,0
70576,8,0,0,2,0
70577,1,0,0,1,0
70578,1,0,0,1,0
70579,1,0,0,1,0
70580,29,0,0,4,0
70581,32,0,0,8,0
70582,29,0,0,4,0
70583,16,0,0,3,0
70584,1,0,0,1,0
70585,75,0,0,5,0
70586,2,0,0,1,0
70587,1,0,0,1,0
70588,3,0,0,1,0
70589,53,0,0,4,0
