repo,promoter,adopter,adoption delay (seconds),library,promoter commit id,adoption commit id,promoter commit time (UTC),adoption commit time (UTC)
rllab-curriculum__florensacc,129075,30656,46290,tensorflow,26140304,26146246
rllab-curriculum__florensacc,129073,30656,10392,tensorflow,26144898,26146246
coref__guyemerson,142197,14817,6142004,tensorflow,25680237,26198614
deep_nlp__tobegit3hub,43850,91392,321893,tensorflow.contrib.session_bundle.exporter,26174521,26203067
deep_nlp__tobegit3hub,43850,91392,7458931,tensorflow,25571222,26203067
deep_nlp__tobegit3hub,43850,91392,321893,tensorflow,26174521,26203067
facenet__davidsandberg,46665,46680,33024166,tensorflow,23233653,26203845
facenet__davidsandberg,46665,46680,32857205,tensorflow,23246488,26203845
facenet__davidsandberg,46665,46680,32336171,tensorflow,23303631,26203845
facenet__davidsandberg,46665,46680,32336100,tensorflow,23303637,26203845
facenet__davidsandberg,46665,46680,29950438,tensorflow,23554430,26203845
facenet__davidsandberg,46665,46680,26308117,tensorflow,23931253,26203845
facenet__davidsandberg,46665,46680,24399860,tensorflow,24108796,26203845
facenet__davidsandberg,46665,46680,23828593,tensorflow,24159507,26203845
facenet__davidsandberg,46665,46680,22070503,tensorflow,24321857,26203845
facenet__davidsandberg,46665,46680,22008437,tensorflow,24325494,26203845
facenet__davidsandberg,46665,46680,21888957,tensorflow,24334610,26203845
facenet__davidsandberg,46665,46680,20507524,tensorflow,24465603,26203845
facenet__davidsandberg,46665,46680,18626697,tensorflow,24639704,26203845
facenet__davidsandberg,46665,46680,18200171,tensorflow,24673435,26203845
facenet__davidsandberg,46665,46680,16874017,tensorflow,24782965,26203845
facenet__davidsandberg,46665,46680,16450325,tensorflow,24819011,26203845
facenet__davidsandberg,46665,46680,16366082,tensorflow,24827108,26203845
facenet__davidsandberg,46665,46680,16018721,tensorflow,24858659,26203845
facenet__davidsandberg,46665,46680,15750367,tensorflow,24881132,26203845
facenet__davidsandberg,46665,46680,15336019,tensorflow,24913350,26203845
facenet__davidsandberg,46665,46680,15326337,tensorflow,24914060,26203845
facenet__davidsandberg,46665,46680,15284306,tensorflow,24916663,26203845
facenet__davidsandberg,46665,46680,15282238,tensorflow,24916779,26203845
facenet__davidsandberg,46665,46680,14797211,tensorflow,24964404,26203845
facenet__davidsandberg,46665,46680,11603272,tensorflow,25234691,26203845
facenet__davidsandberg,46665,46680,11599258,tensorflow,25235179,26203845
facenet__davidsandberg,46665,46680,11514369,tensorflow,25243549,26203845
facenet__davidsandberg,46665,46680,11000966,tensorflow,25284964,26203845
facenet__davidsandberg,46665,46680,10831601,tensorflow,25300467,26203845
facenet__davidsandberg,46665,46680,10297450,tensorflow,25343933,26203845
facenet__davidsandberg,46665,46680,9956178,tensorflow,25372751,26203845
facenet__davidsandberg,46665,46680,6769971,tensorflow,25632105,26203845
facenet__davidsandberg,46665,46680,5047674,tensorflow,25759066,26203845
facenet__davidsandberg,46665,46680,4883699,tensorflow,25771712,26203845
facenet__davidsandberg,46665,46680,2875331,tensorflow,25947594,26203845
bitcoin-deanonymization__gfanti,119042,160612,1703237,tensorflow,26055372,26208977
tensorflow-basic-exercises__terrytangyuan,55505,82760,225440,tensorflow,26204264,26226210
tensorflow-basic-exercises__terrytangyuan,55505,82760,225440,tensorflow.examples.tutorials.mnist.input_data,26204264,26226210
Shooter-Learner__lukaspj,17325,148723,156011,tensorflow,26261675,26276712
Shooter-Learner__lukaspj,17325,148723,152054,tensorflow,26262134,26276712
chatbot-rnn__ibrahimsharaf,18358,94667,2895220,tensorflow,26063607,26325782
squad-comprehension-net__zachabarnes,122187,122190,602713,tensorflow,26275867,26331097
squad-comprehension-net__zachabarnes,122187,122190,464660,tensorflow,26287156,26331097
squad-comprehension-net__zachabarnes,467,122190,8920,tensorflow,26330595,26331097
tensorflow-trial__liusy182,82789,47545,30666,tensorflow.examples.tutorials.mnist.input_data,26331559,26334497
tflearn__tflearn,24713,64586,2204878,tensorflow,26134380,26338397
cleverhans__tensorflow,2795,24559,16159003,tensorflow.python.platform.app,24996774,26356948
cleverhans__tensorflow,6792,24559,16022154,tensorflow.python.platform.app,25008620,26356948
cleverhans__tensorflow,6792,24559,15870930,tensorflow.python.platform.app,25019562,26356948
cleverhans__tensorflow,33019,24559,10534595,tensorflow.python.platform.app,25466223,26356948
cleverhans__tensorflow,33017,24559,4240711,tensorflow.python.platform.app,25976111,26356948
cleverhans__tensorflow,33017,24559,4068183,tensorflow.python.platform.app,25992849,26356948
cleverhans__tensorflow,6792,24559,3798359,tensorflow.python.platform.app,26015089,26356948
cleverhans__tensorflow,2795,24559,16159003,tensorflow.python.platform.flags,24996774,26356948
cleverhans__tensorflow,6792,24559,16022154,tensorflow.python.platform.flags,25008620,26356948
cleverhans__tensorflow,6792,24559,15870930,tensorflow.python.platform.flags,25019562,26356948
cleverhans__tensorflow,33017,24559,12529485,tensorflow.python.platform.flags,25302485,26356948
cleverhans__tensorflow,2795,24559,11500768,tensorflow.python.platform.flags,25385953,26356948
cleverhans__tensorflow,33019,24559,10534595,tensorflow.python.platform.flags,25466223,26356948
cleverhans__tensorflow,33017,24559,4240711,tensorflow.python.platform.flags,25976111,26356948
cleverhans__tensorflow,33017,24559,4230655,tensorflow.python.platform.flags,25977129,26356948
cleverhans__tensorflow,33017,24559,4068183,tensorflow.python.platform.flags,25992849,26356948
cleverhans__tensorflow,33017,24559,3990565,tensorflow.python.platform.flags,25999725,26356948
cleverhans__tensorflow,6792,24559,3798359,tensorflow.python.platform.flags,26015089,26356948
CMPT-414-CV-OCR__SzetoJ,140185,25932,575975,tensorflow,26331340,26380152
CMPT-414-CV-OCR__SzetoJ,140185,25932,141856,tensorflow,26366418,26380152
COMS-E6894-DeepLearning__anshulsacheti,117364,157715,335795,tensorflow,26370438,26398382
COMS-E6894-DeepLearning__anshulsacheti,117364,157715,159999,tensorflow,26387209,26398382
MNIST-etude__cympfh,4817,7986,11908689,tensorflow,25397276,26402958
ImageCaptioningAttack__huanzhang12,6660,6747,37827553,tensorflow,22970926,26407175
ImageCaptioningAttack__huanzhang12,6650,6747,33236903,tensorflow,23448167,26407175
ImageCaptioningAttack__huanzhang12,6650,6747,33089764,tensorflow,23464540,26407175
ImageCaptioningAttack__huanzhang12,6851,6747,32387963,tensorflow,23541841,26407175
ImageCaptioningAttack__huanzhang12,2265,6747,31438451,tensorflow,23628085,26407175
ImageCaptioningAttack__huanzhang12,6845,6747,30537890,tensorflow,23719109,26407175
ImageCaptioningAttack__huanzhang12,6845,6747,30070327,tensorflow,23774870,26407175
ImageCaptioningAttack__huanzhang12,6819,6747,27557929,tensorflow,24033493,26407175
ImageCaptioningAttack__huanzhang12,6760,6747,26494001,tensorflow,24127930,26407175
ImageCaptioningAttack__huanzhang12,6733,6747,25735146,tensorflow,24196966,26407175
ImageCaptioningAttack__huanzhang12,6662,6747,20539976,tensorflow,24670230,26407175
ImageCaptioningAttack__huanzhang12,6662,6747,20306925,tensorflow,24690821,26407175
ImageCaptioningAttack__huanzhang12,6792,6747,19068142,tensorflow,24793526,26407175
ImageCaptioningAttack__huanzhang12,6816,6747,18378547,tensorflow,24855450,26407175
ImageCaptioningAttack__huanzhang12,6662,6747,17440388,tensorflow,24931175,26407175
ImageCaptioningAttack__huanzhang12,6642,6747,17245584,tensorflow,24951593,26407175
ImageCaptioningAttack__huanzhang12,6709,6747,17188439,tensorflow,24957157,26407175
ImageCaptioningAttack__huanzhang12,6709,6747,17172409,tensorflow,24959129,26407175
ImageCaptioningAttack__huanzhang12,6662,6747,16936405,tensorflow,24976931,26407175
ImageCaptioningAttack__huanzhang12,6804,6747,15361476,tensorflow,25118703,26407175
ImageCaptioningAttack__huanzhang12,6795,6747,14690510,tensorflow,25171935,26407175
ImageCaptioningAttack__huanzhang12,6792,6747,13732102,tensorflow,25250988,26407175
ImageCaptioningAttack__huanzhang12,6662,6747,13653569,tensorflow,25257971,26407175
ImageCaptioningAttack__huanzhang12,6661,6747,11387581,tensorflow,25442480,26407175
ImageCaptioningAttack__huanzhang12,6790,6747,10690453,tensorflow,25500150,26407175
ImageCaptioningAttack__huanzhang12,2023,6747,9299482,tensorflow,25616157,26407175
ImageCaptioningAttack__huanzhang12,6662,6747,8202281,tensorflow,25706508,26407175
ImageCaptioningAttack__huanzhang12,6780,6747,6466647,tensorflow,25834363,26407175
ImageCaptioningAttack__huanzhang12,6660,6747,5264029,tensorflow,25939185,26407175
ImageCaptioningAttack__huanzhang12,6690,6747,2216114,tensorflow,26211767,26407175
ImageCaptioningAttack__huanzhang12,6717,6747,1027803,tensorflow,26319857,26407175
ImageCaptioningAttack__huanzhang12,6717,6747,1026619,tensorflow,26320033,26407175
ImageCaptioningAttack__huanzhang12,6663,6747,930975,tensorflow,26329776,26407175
ImageCaptioningAttack__huanzhang12,6717,6747,923456,tensorflow,26330315,26407175
ImageCaptioningAttack__huanzhang12,6717,6747,915701,tensorflow,26330869,26407175
ImageCaptioningAttack__huanzhang12,6717,6747,407339,tensorflow,26372931,26407175
lassen__lukas,82757,130296,7539,tensorflow.python.pywrap_tensorflow,26456257,26457077
magenta__tensorflow,59988,2558,4730771,tensorflow,26062224,26489984
magenta__tensorflow,59988,2558,1273483,tensorflow,26372139,26489984
lidar_dcnn__kleinma,156361,156362,9373724,tensorflow.python.framework.ops,25679266,26493398
lidar_dcnn__kleinma,156361,156362,9744448,tensorflow,25652128,26493398
lidar_dcnn__kleinma,156361,156362,9675949,tensorflow,25658849,26493398
lidar_dcnn__kleinma,156361,156362,3554932,tensorflow,26170381,26493398
lidar_dcnn__kleinma,156361,156362,3111214,tensorflow,26209949,26493398
lidar_dcnn__kleinma,113362,156362,1495126,tensorflow,26352259,26493398
lidar_dcnn__kleinma,113362,156362,82624,tensorflow,26483545,26493398
TFSTN__Zehaos,9199,9200,674480,tensorflow,26496965,26567226
gan-intro__se7oluti0n,2301,144879,20281040,tensorflow,24833275,26575109
nlp-capstone__Michael0x2a,63944,113213,78157,tensorflow,26583249,26590688
WPI2_RNN__L0SG,3435,15861,49950,tensorflow.contrib.rnn,26595315,26599812
ImageCaptioningAttack__huanzhang12,6792,2219,21099798,tensorflow.python.platform.app,24793526,26608073
ImageCaptioningAttack__huanzhang12,6804,2219,17393132,tensorflow.python.platform.app,25118703,26608073
ImageCaptioningAttack__huanzhang12,6650,2219,35121420,tensorflow.python.framework.ops,23464540,26608073
ImageCaptioningAttack__huanzhang12,6780,2219,8498303,tensorflow.python.framework.ops,25834363,26608073
ImageCaptioningAttack__huanzhang12,6660,2219,39324998,tensorflow.python.platform.gfile,23023893,26608073
ImageCaptioningAttack__huanzhang12,6819,2219,29589585,tensorflow.python.platform.gfile,24033493,26608073
ImageCaptioningAttack__huanzhang12,6819,2219,22096905,tensorflow.python.platform.gfile,24707986,26608073
ImageCaptioningAttack__huanzhang12,6792,2219,21099798,tensorflow.python.platform.gfile,24793526,26608073
ImageCaptioningAttack__huanzhang12,6804,2219,17393132,tensorflow.python.platform.gfile,25118703,26608073
ImageCaptioningAttack__huanzhang12,2023,2219,11331138,tensorflow.python.platform.gfile,25616157,26608073
ImageCaptioningAttack__huanzhang12,6717,2219,3059459,tensorflow.python.platform.gfile,26319857,26608073
ImageCaptioningAttack__huanzhang12,6717,2219,3058275,tensorflow.python.platform.gfile,26320033,26608073
ImageCaptioningAttack__huanzhang12,6804,2219,17393132,tensorflow.contrib.slim,25118703,26608073
ImageCaptioningAttack__huanzhang12,6795,2219,16722166,tensorflow.contrib.slim,25171935,26608073
ImageCaptioningAttack__huanzhang12,6660,2219,39859209,tensorflow,22970926,26608073
ImageCaptioningAttack__huanzhang12,6650,2219,35268559,tensorflow,23448167,26608073
ImageCaptioningAttack__huanzhang12,6650,2219,35121420,tensorflow,23464540,26608073
ImageCaptioningAttack__huanzhang12,6851,2219,34419619,tensorflow,23541841,26608073
ImageCaptioningAttack__huanzhang12,2265,2219,33470107,tensorflow,23628085,26608073
ImageCaptioningAttack__huanzhang12,6845,2219,32569546,tensorflow,23719109,26608073
ImageCaptioningAttack__huanzhang12,6845,2219,32101983,tensorflow,23774870,26608073
ImageCaptioningAttack__huanzhang12,6819,2219,29589585,tensorflow,24033493,26608073
ImageCaptioningAttack__huanzhang12,6760,2219,28525657,tensorflow,24127930,26608073
ImageCaptioningAttack__huanzhang12,6733,2219,27766802,tensorflow,24196966,26608073
ImageCaptioningAttack__huanzhang12,6662,2219,22571632,tensorflow,24670230,26608073
ImageCaptioningAttack__huanzhang12,6662,2219,22338581,tensorflow,24690821,26608073
ImageCaptioningAttack__huanzhang12,6792,2219,21099798,tensorflow,24793526,26608073
ImageCaptioningAttack__huanzhang12,6816,2219,20410203,tensorflow,24855450,26608073
ImageCaptioningAttack__huanzhang12,6662,2219,19472044,tensorflow,24931175,26608073
ImageCaptioningAttack__huanzhang12,6642,2219,19277240,tensorflow,24951593,26608073
ImageCaptioningAttack__huanzhang12,6709,2219,19220095,tensorflow,24957157,26608073
ImageCaptioningAttack__huanzhang12,6709,2219,19204065,tensorflow,24959129,26608073
ImageCaptioningAttack__huanzhang12,6662,2219,18968061,tensorflow,24976931,26608073
ImageCaptioningAttack__huanzhang12,6804,2219,17393132,tensorflow,25118703,26608073
ImageCaptioningAttack__huanzhang12,6795,2219,16722166,tensorflow,25171935,26608073
ImageCaptioningAttack__huanzhang12,6792,2219,15763758,tensorflow,25250988,26608073
ImageCaptioningAttack__huanzhang12,6662,2219,15685225,tensorflow,25257971,26608073
ImageCaptioningAttack__huanzhang12,6661,2219,13419237,tensorflow,25442480,26608073
ImageCaptioningAttack__huanzhang12,6790,2219,12722109,tensorflow,25500150,26608073
ImageCaptioningAttack__huanzhang12,2023,2219,11331138,tensorflow,25616157,26608073
ImageCaptioningAttack__huanzhang12,6662,2219,10233937,tensorflow,25706508,26608073
ImageCaptioningAttack__huanzhang12,6780,2219,8498303,tensorflow,25834363,26608073
ImageCaptioningAttack__huanzhang12,6660,2219,7295685,tensorflow,25939185,26608073
ImageCaptioningAttack__huanzhang12,6690,2219,4247770,tensorflow,26211767,26608073
ImageCaptioningAttack__huanzhang12,6717,2219,3059459,tensorflow,26319857,26608073
ImageCaptioningAttack__huanzhang12,6717,2219,3058275,tensorflow,26320033,26608073
ImageCaptioningAttack__huanzhang12,6663,2219,2962631,tensorflow,26329776,26608073
ImageCaptioningAttack__huanzhang12,6717,2219,2955112,tensorflow,26330315,26608073
ImageCaptioningAttack__huanzhang12,6717,2219,2947357,tensorflow,26330869,26608073
ImageCaptioningAttack__huanzhang12,6717,2219,2438995,tensorflow,26372931,26608073
ImageCaptioningAttack__huanzhang12,6747,2219,2031656,tensorflow,26407175,26608073
ImageCaptioningAttack__huanzhang12,6747,2219,2031656,tensorflow,26407176,26608073
ImageCaptioningAttack__huanzhang12,6747,2219,2031656,tensorflow,26407177,26608073
ImageCaptioningAttack__huanzhang12,6792,2219,21099798,tensorflow.python.platform.flags,24793526,26608073
ImageCaptioningAttack__huanzhang12,6804,2219,17393132,tensorflow.python.platform.flags,25118703,26608073
ImageCaptioningAttack__huanzhang12,6795,2219,16722166,tensorflow.python.platform.flags,25171935,26608073
ImageCaptioningAttack__huanzhang12,6810,2219,20135169,tensorflow.contrib.slim.nets.resnet_v2,24875301,26608073
ImageCaptioningAttack__huanzhang12,6650,2219,35121420,tensorflow.python.training.moving_averages,23464540,26608073
ImageCaptioningAttack__huanzhang12,6662,2219,22571632,tensorflow.python.training.moving_averages,24670230,26608073
main_loop_tf__fvisin,7556,37040,1125722,tensorflow,26506640,26618781
main_loop_tf__fvisin,7556,37040,710144,tensorflow,26545278,26618781
sonnet__deepmind,79901,79908,1717839,tensorflow,26490337,26654235
sonnet__deepmind,79901,79908,1717839,tensorflow.python.ops.variables,26490337,26654235
reinforcement-learning__rlcode,76795,76798,9000877,tensorflow,25845825,26662430
reinforcement-learning__rlcode,76795,76798,9000305,tensorflow,25845858,26662430
reinforcement-learning__rlcode,76795,76798,8990123,tensorflow,25846955,26662430
reinforcement-learning__rlcode,76795,76798,8985520,tensorflow,25847533,26662430
reinforcement-learning__rlcode,2563,76798,7115196,tensorflow,26009651,26662430
reinforcement-learning__rlcode,76795,76798,3807811,tensorflow,26307549,26662430
reinforcement-learning__rlcode,76793,76798,1038393,tensorflow,26570501,26662430
reinforcement-learning__rlcode,76793,76798,953632,tensorflow,26578019,26662430
ImageCaptioningAttack__huanzhang12,6660,6735,40839831,tensorflow,22970926,26687749
ImageCaptioningAttack__huanzhang12,6650,6735,36249181,tensorflow,23448167,26687749
ImageCaptioningAttack__huanzhang12,6650,6735,36102042,tensorflow,23464540,26687749
ImageCaptioningAttack__huanzhang12,6851,6735,35400241,tensorflow,23541841,26687749
ImageCaptioningAttack__huanzhang12,2265,6735,34450729,tensorflow,23628085,26687749
ImageCaptioningAttack__huanzhang12,6845,6735,33550168,tensorflow,23719109,26687749
ImageCaptioningAttack__huanzhang12,6845,6735,33082605,tensorflow,23774870,26687749
ImageCaptioningAttack__huanzhang12,6819,6735,30570207,tensorflow,24033493,26687749
ImageCaptioningAttack__huanzhang12,6760,6735,29506279,tensorflow,24127930,26687749
ImageCaptioningAttack__huanzhang12,6733,6735,28747424,tensorflow,24196966,26687749
ImageCaptioningAttack__huanzhang12,6662,6735,23552254,tensorflow,24670230,26687749
ImageCaptioningAttack__huanzhang12,6662,6735,23319203,tensorflow,24690821,26687749
ImageCaptioningAttack__huanzhang12,6792,6735,22080420,tensorflow,24793526,26687749
ImageCaptioningAttack__huanzhang12,6816,6735,21390825,tensorflow,24855450,26687749
ImageCaptioningAttack__huanzhang12,6662,6735,20452666,tensorflow,24931175,26687749
ImageCaptioningAttack__huanzhang12,6642,6735,20257862,tensorflow,24951593,26687749
ImageCaptioningAttack__huanzhang12,6709,6735,20200717,tensorflow,24957157,26687749
ImageCaptioningAttack__huanzhang12,6709,6735,20184687,tensorflow,24959129,26687749
ImageCaptioningAttack__huanzhang12,6662,6735,19948683,tensorflow,24976931,26687749
ImageCaptioningAttack__huanzhang12,6804,6735,18373754,tensorflow,25118703,26687749
ImageCaptioningAttack__huanzhang12,6795,6735,17702788,tensorflow,25171935,26687749
ImageCaptioningAttack__huanzhang12,6792,6735,16744380,tensorflow,25250988,26687749
ImageCaptioningAttack__huanzhang12,6662,6735,16665847,tensorflow,25257971,26687749
ImageCaptioningAttack__huanzhang12,6661,6735,14399859,tensorflow,25442480,26687749
ImageCaptioningAttack__huanzhang12,6790,6735,13702731,tensorflow,25500150,26687749
ImageCaptioningAttack__huanzhang12,2023,6735,12311760,tensorflow,25616157,26687749
ImageCaptioningAttack__huanzhang12,6662,6735,11214559,tensorflow,25706508,26687749
ImageCaptioningAttack__huanzhang12,6780,6735,9478925,tensorflow,25834363,26687749
ImageCaptioningAttack__huanzhang12,6660,6735,8276307,tensorflow,25939185,26687749
ImageCaptioningAttack__huanzhang12,6690,6735,5228392,tensorflow,26211767,26687749
ImageCaptioningAttack__huanzhang12,6717,6735,4040081,tensorflow,26319857,26687749
ImageCaptioningAttack__huanzhang12,6717,6735,4038897,tensorflow,26320033,26687749
ImageCaptioningAttack__huanzhang12,6663,6735,3943253,tensorflow,26329776,26687749
ImageCaptioningAttack__huanzhang12,6717,6735,3935734,tensorflow,26330315,26687749
ImageCaptioningAttack__huanzhang12,6717,6735,3927979,tensorflow,26330869,26687749
ImageCaptioningAttack__huanzhang12,6717,6735,3419617,tensorflow,26372931,26687749
ImageCaptioningAttack__huanzhang12,6747,6735,3012278,tensorflow,26407175,26687749
ImageCaptioningAttack__huanzhang12,6747,6735,3012278,tensorflow,26407176,26687749
ImageCaptioningAttack__huanzhang12,6747,6735,3012278,tensorflow,26407177,26687749
ImageCaptioningAttack__huanzhang12,2219,6735,980622,tensorflow,26608073,26687749
ImageCaptioningAttack__huanzhang12,6693,6735,832270,tensorflow,26622557,26687749
ImageCaptioningAttack__huanzhang12,6735,6667,26667,tensorflow,26687749,26691025
facenet__davidsandberg,46665,46666,38805403,tensorflow,23233653,26730855
facenet__davidsandberg,46665,46666,38638442,tensorflow,23246488,26730855
facenet__davidsandberg,46665,46666,38117408,tensorflow,23303631,26730855
facenet__davidsandberg,46665,46666,38117337,tensorflow,23303637,26730855
facenet__davidsandberg,46665,46666,35731675,tensorflow,23554430,26730855
facenet__davidsandberg,46665,46666,32089354,tensorflow,23931253,26730855
facenet__davidsandberg,46665,46666,30181097,tensorflow,24108796,26730855
facenet__davidsandberg,46665,46666,29609830,tensorflow,24159507,26730855
facenet__davidsandberg,46665,46666,27851740,tensorflow,24321857,26730855
facenet__davidsandberg,46665,46666,27789674,tensorflow,24325494,26730855
facenet__davidsandberg,46665,46666,27670194,tensorflow,24334610,26730855
facenet__davidsandberg,46665,46666,26288761,tensorflow,24465603,26730855
facenet__davidsandberg,46665,46666,24407934,tensorflow,24639704,26730855
facenet__davidsandberg,46665,46666,23981408,tensorflow,24673435,26730855
facenet__davidsandberg,46665,46666,22655254,tensorflow,24782965,26730855
facenet__davidsandberg,46665,46666,22231562,tensorflow,24819011,26730855
facenet__davidsandberg,46665,46666,22147319,tensorflow,24827108,26730855
facenet__davidsandberg,46665,46666,21799958,tensorflow,24858659,26730855
facenet__davidsandberg,46665,46666,21531604,tensorflow,24881132,26730855
facenet__davidsandberg,46665,46666,21117256,tensorflow,24913350,26730855
facenet__davidsandberg,46665,46666,21107574,tensorflow,24914060,26730855
facenet__davidsandberg,46665,46666,21065543,tensorflow,24916663,26730855
facenet__davidsandberg,46665,46666,21063475,tensorflow,24916779,26730855
facenet__davidsandberg,46665,46666,20578448,tensorflow,24964404,26730855
facenet__davidsandberg,46665,46666,17384509,tensorflow,25234691,26730855
facenet__davidsandberg,46665,46666,17380495,tensorflow,25235179,26730855
facenet__davidsandberg,46665,46666,17295606,tensorflow,25243549,26730855
facenet__davidsandberg,46665,46666,16782203,tensorflow,25284964,26730855
facenet__davidsandberg,46665,46666,16612838,tensorflow,25300467,26730855
facenet__davidsandberg,46665,46666,16078687,tensorflow,25343933,26730855
facenet__davidsandberg,46665,46666,15737415,tensorflow,25372751,26730855
facenet__davidsandberg,46665,46666,12551208,tensorflow,25632105,26730855
facenet__davidsandberg,46665,46666,10828911,tensorflow,25759066,26730855
facenet__davidsandberg,46665,46666,10664936,tensorflow,25771712,26730855
facenet__davidsandberg,46665,46666,8656568,tensorflow,25947594,26730855
facenet__davidsandberg,46680,46666,5781237,tensorflow,26203845,26730855
facenet__davidsandberg,46665,46666,4787634,tensorflow,26292223,26730855
facenet__davidsandberg,46665,46666,489768,tensorflow,26686208,26730855
keras__keras-team,37480,57641,6552829,tensorflow.python.ops.variables,26178529,26776572
WPI2_RNN__L0SG,3435,15861,192970,tensorflow.train,26764418,26782093
WPI2_RNN__L0SG,15862,15861,12470,tensorflow.train,26781201,26782093
WPI2_RNN__L0SG,3435,15861,192970,tensorflow.contrib.seq2seq.sequence_loss,26764418,26782093
WPI2_RNN__L0SG,15862,15861,12470,tensorflow.contrib.seq2seq.sequence_loss,26781201,26782093
cifar10-blobs__nottombrown,4070,32619,5699,tensorflow,26783007,26783529
TensorFlow-and-DeepLearning-Tutorial__CreatCodeBuild,7046,12303,18865944,tensorflow,25169534,26786687
TensorFlow-and-DeepLearning-Tutorial__CreatCodeBuild,7046,12303,18467037,tensorflow,25201235,26786687
TensorFlow-and-DeepLearning-Tutorial__CreatCodeBuild,7046,12303,18195004,tensorflow,25222982,26786687
TensorFlow-and-DeepLearning-Tutorial__CreatCodeBuild,7046,12303,16895739,tensorflow,25328838,26786687
TensorFlow-and-DeepLearning-Tutorial__CreatCodeBuild,7046,12303,15707247,tensorflow,25425838,26786687
TensorFlow-and-DeepLearning-Tutorial__CreatCodeBuild,7046,12303,13326022,tensorflow,25622291,26786687
BookNotes__kitstar,1747,1746,2269464,tensorflow.python.user_ops.user_ops,26614715,26805163
BookNotes__kitstar,1747,1746,3108691,tensorflow.python.framework.ops,26526638,26805163
BookNotes__kitstar,1747,1746,2232525,tensorflow.python.framework.ops,26617653,26805163
BookNotes__kitstar,1747,1746,3108691,tensorflow.python.ops.array_ops,26526638,26805163
BookNotes__kitstar,1747,1746,5017948,tensorflow.python.platform.gfile,26350415,26805163
BookNotes__kitstar,1747,1746,2269464,tensorflow.python.platform.gfile,26614715,26805163
BookNotes__kitstar,1747,1746,2232525,tensorflow.python.platform.gfile,26617653,26805163
BookNotes__kitstar,1747,1746,519121,tensorflow.python.platform.gfile,26763020,26805163
BookNotes__kitstar,1747,1746,2232525,tensorflow.python.ops.variables,26617653,26805163
BookNotes__kitstar,1747,1746,2269464,tensorflow.python.client.timeline,26614715,26805163
BookNotes__kitstar,1747,1746,2232525,tensorflow.python.client.timeline,26617653,26805163
BookNotes__kitstar,1747,1746,1038129,tensorflow.python.client.timeline,26717810,26805163
BookNotes__kitstar,1747,1746,519121,tensorflow.python.client.timeline,26763020,26805163
BookNotes__kitstar,1747,1746,2232525,tensorflow.python.platform.tf_logging,26617653,26805163
magenta__tensorflow,60008,33269,30444815,tensorflow,24175734,26819087
magenta__tensorflow,59989,33269,30176963,tensorflow,24205189,26819087
magenta__tensorflow,59999,33269,29630963,tensorflow,24256974,26819087
magenta__tensorflow,49175,33269,25410580,tensorflow,24643199,26819087
magenta__tensorflow,59989,33269,24998151,tensorflow,24675306,26819087
magenta__tensorflow,49175,33269,24795517,tensorflow,24693444,26819087
magenta__tensorflow,49175,33269,22556368,tensorflow,24882027,26819087
magenta__tensorflow,9338,33269,22372184,tensorflow,24898816,26819087
magenta__tensorflow,59988,33269,21941549,tensorflow,24932847,26819087
magenta__tensorflow,59988,33269,20226240,tensorflow,25084170,26819087
magenta__tensorflow,60000,33269,19981735,tensorflow,25107335,26819087
magenta__tensorflow,59989,33269,19957274,tensorflow,25109933,26819087
magenta__tensorflow,59989,33269,19378113,tensorflow,25158104,26819087
magenta__tensorflow,59988,33269,17717775,tensorflow,25294144,26819087
magenta__tensorflow,59988,33269,17477557,tensorflow,25315269,26819087
magenta__tensorflow,59988,33269,17192367,tensorflow,25336475,26819087
magenta__tensorflow,32620,33269,17029113,tensorflow,25351681,26819087
magenta__tensorflow,49175,33269,16940056,tensorflow,25359959,26819087
magenta__tensorflow,59988,33269,16521880,tensorflow,25392522,26819087
magenta__tensorflow,9301,33269,16443539,tensorflow,25399111,26819087
magenta__tensorflow,59988,33269,16348878,tensorflow,25407472,26819087
magenta__tensorflow,59989,33269,15984849,tensorflow,25435284,26819087
magenta__tensorflow,59989,33269,15733836,tensorflow,25457883,26819087
magenta__tensorflow,59988,33269,15383323,tensorflow,25483887,26819087
magenta__tensorflow,49175,33269,14771940,tensorflow,25530999,26819087
magenta__tensorflow,59988,33269,14771877,tensorflow,25531011,26819087
magenta__tensorflow,59989,33269,13404633,tensorflow,25650027,26819087
magenta__tensorflow,59988,33269,8390133,tensorflow,26062224,26819087
magenta__tensorflow,59988,33269,4932845,tensorflow,26372139,26819087
magenta__tensorflow,2558,33269,3659362,tensorflow,26489984,26819087
magenta__tensorflow,59989,33269,1139796,tensorflow,26722205,26819087
magenta__tensorflow,59989,33269,883783,tensorflow,26742513,26819087
magenta__tensorflow,59989,33269,175313,tensorflow,26803483,26819087
slither-rl-agent__zachabarnes,122188,122204,167348,tensorflow,26810607,26825761
ImageCaptioningAttack__huanzhang12,6660,6721,42642545,tensorflow,22970926,26839326
ImageCaptioningAttack__huanzhang12,6650,6721,38051895,tensorflow,23448167,26839326
ImageCaptioningAttack__huanzhang12,6650,6721,37904756,tensorflow,23464540,26839326
ImageCaptioningAttack__huanzhang12,6851,6721,37202955,tensorflow,23541841,26839326
ImageCaptioningAttack__huanzhang12,2265,6721,36253443,tensorflow,23628085,26839326
